X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,target
0.19655477651157463,0.23421473253652075,-0.42018681709585726,-0.637739984251316,1.0654803750653512,-0.5160447282173739,-1.0041407667520679,-0.8946073022195039,0.9843223984765838,-0.04946370965243295,0.2821632607144063,0.1664522082130561,-1.344450511034277,2.4553001399108942,-0.30917212346863937,0.26705026586925884,0.4924512640081491,-0.998354040738791,-0.36283856043965906,-0.7677975651041284,-0.13029059274166846,-1.485560373036972,-0.03468488738678118,0.2891686439078181,-0.5172884501003722,-0.5309969550018176,1.5795721457307124,0.22213377163371284,-0.5228600271532683,0.3824097461840506,-0.9186519464841982,0.6748194921666038,0.08228398927542419,1.5505004928140769,1.40934744018558,0.09612077694098337,1.453384477117701,0.889630795623437,-0.4455025214007718,1.0318445394686349,0.9382838059759977,-0.4397310582741749,-0.4344962274323156,-0.21398884422550896,-0.4787486216634773,-0.2817846088605072,1.2557561255735208,-0.18687164416135904,2.2988981236192503,-0.4622752887050425,14.700437416237556
-1.3554475031122892,-0.5639474880582432,0.5059655534558652,2.271449745422796,0.13106518621584873,-0.3409078773460798,0.2125740306322149,-0.9797212247168068,0.861636124497944,-1.5769964821909972,-1.1902688683496645,1.9725421767898081,2.1650560678066024,1.4891131083282896,-0.16563141031763223,-0.5258796758952039,-1.385987942398998,0.07814306296964744,1.8071966436378852,1.0269862633197322,0.5088976832501853,1.9532591375265682,1.105900424357309,0.5055892418358746,-0.07744346072599365,-0.40439742318396127,-0.2798103423770061,0.0785770297191498,-0.9645377949101913,-0.07566560432583026,1.190548594343596,-0.8028244439508423,0.4004813865063287,-0.8162172445419648,-1.1952937635992447,0.4283166923752375,-1.0240285908863795,0.17775010626803134,-1.6826586941226858,-0.7090209576304904,-0.5193963718261266,-1.6873443471107104,-0.5938114080687051,0.13906039865341766,-2.128734094414812,-0.7282722024066131,0.4581681147886987,-1.153332403205745,1.4509275482792119,0.07715649621771674,-51.79521502008394
-1.0021874557814727,-0.573601772896901,0.7153813154412441,-0.10325476014904739,-0.19102776260016902,-0.9020515543575104,0.6728612359668199,0.6031874310823431,-1.2391070756539009,0.16476084123651674,-0.9749405012087349,-0.22320225463480511,0.4384757388097273,-0.828497024780246,1.6426729532559634,-0.22859991534001858,1.4898634386020821,1.5490201514951873,-0.2628908292082677,0.591814133741378,0.3804168161706387,-0.5132135664715852,-0.3540407109410238,-1.6009039784765156,2.412615421612916,-1.6431888111541673,-1.1808128153088449,-0.9006207346478687,1.114321694668872,0.24395319790850026,0.019616657693989903,0.05088770185601806,-2.5623336587953105,0.1018562952619867,0.7846042878980238,-0.8696630812746944,0.54711911517521,-0.9943493746085122,0.02246589281204638,0.7408243454201259,0.3764095260975166,-0.1627929060722942,-1.1894118928673278,-1.46752526575244,0.638391925608383,0.7181857257079345,-0.3286184757489846,-0.5441140021141926,-0.01926037973439464,1.1254347844147694,-61.244978585391266
0.33323053499002175,-1.671761273328167,0.3726481864800551,0.7298193622676307,-1.235703022049409,-1.1132948341146311,-0.40415715947930275,-0.8776173568629051,0.21000830802258905,0.709410980586605,0.3125345040010431,0.38571084053145244,1.542736367279776,0.29335203632298334,-0.29969605666431426,-0.7140651179821788,-0.8098900990894081,0.5198710181019115,0.012521864329786338,0.0017948728781070852,1.3697886367198218,0.6675480803699957,0.1177074184609581,1.419035611367264,-0.1720413592654725,1.391920887679919,-1.2855991140527723,1.5758758095019694,-1.615846470966832,0.599450686321704,0.24347507713677022,-0.14055348550243169,-0.29951503754747755,2.710331644334893,1.438169201145702,-0.6570352370173239,-1.431354847054427,1.17841931756372,1.6372116447028533,1.2991498205476675,0.8918630221607488,-1.333148008477209,-0.7617603706826457,0.6151639842785803,-0.04779925038478981,0.1664931271151245,-0.726774137833843,0.33271932958518796,0.1652400500649252,0.9945582357416216,-37.97468556635097
-0.4647672239117277,-1.0757366484416113,-1.485186162699932,0.7399440513793163,0.6700496718155238,0.12184446413245396,0.08797354712916895,-0.49898725597911187,-0.7360636534685142,0.6098800471904189,-0.40638782401016516,1.0581700938241017,1.2608495199993097,-0.9807880084135592,-2.241915934508913,1.782905600065144,0.4705098473785568,-2.1200872151201744,0.4512260161360988,-0.44027463685080354,0.8684062841665197,0.4685401615460691,-0.528998414203127,0.011862679180784205,0.9853997114500495,1.6797473822215292,1.0159372235635562,0.20545568703630285,-0.4033797459686826,1.3491351051134295,0.6166639764711183,-0.03992646337336377,-2.3789960407532242,-0.43145564455988483,-1.5858456403858474,0.7534174734210928,-0.7907709190853537,-0.24734038702515676,-0.07310730200893852,-1.1772264174512104,1.7256937928147706,2.404837542253973,-0.6673333812164803,-0.31093751635109385,-0.7756066046023912,-2.049474485669681,-0.8003354061653037,1.7448614066234935,0.17648418366295282,0.09982631509976791,22.478859547329204
-0.97826564926624,0.7882916566360036,-0.24657105425957435,3.377382919082646,-1.3326784410252037,1.2368324661272665,-2.044629003801268,0.3431585541974166,1.6158724901223136,0.21282439866996872,-0.8545615358866526,-0.7051105201659605,0.006381540963314977,-0.3998267342865265,-0.4466430468146064,1.4854773692725496,-1.349605255711928,-0.9870461789363153,0.4494335159472622,-0.5789842199399048,-0.4355091755949242,0.23987275228472507,1.056101251669989,0.01999548620641927,-1.6522426773534897,0.676507476439975,-0.43263751633352826,0.6122698101053926,2.1857306167225743,1.3385921382956067,-1.8482585300784151,-0.010352289907736689,-0.22072875695836655,0.9140771642240336,0.9669566453448166,-0.5403763389870544,-0.47971889676613605,-2.0474371857707503,0.9210258397309934,-0.5066348337879193,-3.8366555484593694,0.641541644936012,-0.3984452749893668,-0.9648933001863843,-1.5594357791262254,0.7351321130540912,-1.0777207457916016,0.6229440304133081,0.5446245744993387,-0.8014839218310068,-151.75547110369783
0.1986800095474069,0.9567031863856584,1.5985381120963413,-0.10434279298689192,-0.08809124402907328,-0.031203488939083975,-1.1511537365528692,0.6333268260712385,-0.02230028371805305,0.20475888240178416,0.3492467226889731,0.9324348709546673,0.8622235118869771,2.814654444472553,0.5925672738473307,-0.48083378951197936,-0.4151002889633696,-0.2215132629521239,0.7835896647986067,-2.839078659485427,-0.5947107937984852,-0.5791241096357465,-0.809380821082754,0.7007006121205837,2.169936588080543,0.3933070500053236,-0.7811563781311142,-2.704391631602775,-0.2598001407675125,0.29964768783734813,-1.4162270557926455,0.7658782794806148,-0.5176925728692147,0.5169465157483709,-1.423682636883923,0.018016872044446585,-0.31823752774262026,0.696167997159289,-0.6786430612941032,-0.07906734186455629,-0.863493604964934,-1.4055630538562867,-1.3668583632808264,-0.6888855425754056,-0.6298845523638104,0.8021284586181193,-0.48827384245154465,0.02263085267686914,-1.8518427315746586,0.47263034584340563,-89.391880398058
-1.3993061748019415,-0.5309708978119645,-0.742484232538384,0.38632331781156,0.12354769595558233,1.090980425185967,0.5628808601743548,1.5634133588321082,1.5541604207147741,0.41486550036191044,-1.1479338126900873,-2.529560077694303,1.230874513154735,-1.151014083619507,1.0450884740847535,0.6255080168310357,-0.29660745906979835,0.34233783448962146,1.4816634024625988,-0.8798143535020543,0.7880394055217954,-2.100026507651624,1.9870611116994412,0.241321934916781,1.9541574337502863,-0.20447122098612153,1.0114630354083562,0.14488783309689118,1.341475915530881,0.5581395145185063,1.6850142787085094,0.4632885301181062,-0.5923559556520536,-0.33513778117145177,-0.5057467042619367,2.012270445700765,0.0036956718478473255,0.885231482988991,1.9625871905307948,0.3676492929914216,0.38680852068920263,1.532367724678116,0.24930859564172886,0.8539759765522237,0.02390304328495547,-0.4853058353678683,-0.35141423571373254,-0.8184286659420014,-1.0589075870566005,1.0237095461069814,46.65574347154894
-1.7476365098282616,1.5944423917491968,-1.8316822472060261,-1.1115802495135512,-2.2168188393540644,-0.6273134459513029,-0.10343122429028392,-0.5336003064391669,-0.049029340838036735,0.33085130461557777,-1.4521422988097226,1.3764964500195378,1.4974316831796264,1.466540859278603,-1.3724655478841008,-0.7955570679408823,0.3131321400131553,-0.81240234893742,1.6291663649009451,-1.2390527025266425,-1.5694171234182526,0.47543068252662346,2.095843501809159,0.6870657958589163,0.5027448074908146,-0.035825578706462934,-0.19793772898468187,0.32297450361766816,2.067906338163552,-1.0773760769847582,1.8577023435377324,1.451001438131336,1.2795186697601588,0.678946987762233,-2.4932708203300775,0.04522270899998256,-1.1738799644089726,0.4243939378610126,-0.581782033392054,0.43477006455689116,1.1806409124521446,-0.8767737812118448,-0.501784192811532,-0.16036008104483077,-0.06100397185538355,-1.0513099116393445,0.5002404694365699,1.2208212988130478,-0.965664803523208,0.05119790188108534,4.608971022213767
-0.16681474069839325,-1.167757415899921,0.6469045232565658,0.24690606341661173,1.5844943751570586,-0.7621334485140979,1.515413815348209,-0.7687664100385205,0.5092953236420079,1.6170449245216825,0.019562898529115358,0.2521948542342867,-1.327798673479431,-0.22056594026731396,1.1377767806686623,-1.4972323944841732,-1.970308581351401,-1.135635904757829,1.1904749851934822,1.1464871587330383,0.9306267578938117,-0.9780230235225682,-1.1123274696705807,-2.2029133532057186,-0.790017096815208,-1.1251978277377233,-0.33953015666598657,-1.4213499453185472,0.9609321786082614,0.18485865406036467,-0.2885329006817962,-0.7704247991378789,0.6937061125361853,1.2746838496794863,0.6928152103009226,2.585975175683896,0.2112093992244567,0.7265116223360603,1.0219627766781416,-0.011997344627723866,-0.38418166570697554,0.5817233649705059,0.6132655446611438,-0.6160712153363237,1.7522919091220317,-0.6844404020861826,-2.5089571784950757,-0.45903167317890037,-0.28370672836473176,0.41905073475346005,41.33868689863052
1.1633760551635501,0.48060859334734735,-0.06727746491353453,-0.3677845265710552,-0.03151851332810415,0.055002936033374625,0.24748054764010466,-0.8905688105910143,-0.4296349785275087,-0.4289807173724197,0.9903691940186663,-1.7941918665494363,-0.7823539225019935,0.8981173241223475,0.2875639051673281,-1.0884112356728457,1.0831452126607344,-0.4598592623151402,-0.7171819007224715,-0.009664421313347188,-0.3600210714691322,-1.2859997065164936,0.8789639730706512,-1.8385186232720707,0.2573731064173494,0.7025333139338557,0.021092747850587245,-1.1640506324058255,-1.1310672355025877,0.960305168086668,0.8531653064131918,0.9647698943024456,1.7509259419271435,1.4465632912513675,-0.6308464029471887,0.42243497290143983,-1.321555786511051,2.560502959355684,-2.0323537642983847,1.0687923213942923,0.9468075665118705,1.3393265894799997,-0.3672039342117483,-1.3011092663913453,-0.35799043441333583,-1.074661039432863,-0.8596135138784541,-2.1098382406256415,0.43235271420033994,-0.4661886119462229,3.900264086558691
